ID;Jaar;Plaats uitgave;Boekverkoper;Auteur;Titel;Formaat;Vindplaats;Bijwerk;Figure;Plaats druk;Drukker;Stijl
BDA:208;1643;Amsterdam;Joseph Bruyningh;?;(fol. A1r) [In zwart en rood] [titel omkaderd met houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan gezicht op Amsterdam] Comptoir| Almanach, ofte Journael,| Op 't Iaer ons Heeren| Jesu Christi duysent ses| hondert drie en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten, Mede 't ordi | naris verlanghen ende verkorten van| de Poort klock.| [lijn]| t' Amsterdam, by Broer Jansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1643.||;4o:A D 4 (  D4);UBA O 90 12;;;Amsterdam;Broer Jansz;
BDA:209;1644;Amsterdam;wed. Cornelis Lodewijcksz van der Plasse;David Origanus;(fol. A1r) Kleyne| Almanach, nae den| Nieuwen en Ouden stijl| op 't jaer M.DC.XLIV.| Gecalculeert door D. David Ori | ganus, Professor vanden Keur Vorst| van Brandenburgh. [houtsnede: een man steekt kaarsen aan]| t' AMSTERDAM,| [lijn]| Voor de Weduwe vander Plasse. [lijn]||;32o:[A] 8 ( A8) B 8;UBL 1027 F 60;Een bijwerk: (zonder titelpagina): C 8 Van een Soldaet die een Kind heeft gebaert.;;;;
BDA:210;1644;Deventer?;Nathanael Cost?;Engelbert Tesschenmacher;[exemplaar onbekend] Stedelycke Almanach 1644 [...] Engelbert Tesschenmacher [...];16o ?;Onbekend;;;;;
BDA:211;1644;Amsterdam;Johannes Jacott;?;(fol. A1r) [titel is omkaderd door een houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] [In zwart en rood] Comptoir| Almanach, ofte Journael,| Op 't Schrickel Iaer ons| Heeren Jesu Christi duysent| ses hondert vier en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter by gevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi | naris verlanghen ende verkorten| vande Poort klock.| [lijn]| t' Amsterdam, by Broer Iansz.| Voor de Weduwe van wijlen Hillebrant Jacobsz| van Wouw. Anno 1644.||;4o:A D 4;MAA;;;Amsterdam;Broer Jansz;
BDA:212;1644;Amsterdam;Johannes Jacott;?;(fol. A1r) [titel is omkaderd door een houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] [In zwart en rood] Comptoir| Almanach, ofte Journael,| Op 't Schrickel Iaer ons| Heeren Jesu Christi duysent| ses hondert vier en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter by gevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi | naris verlanghen ende verkorten| vande Poort klock.| [lijn]| t' Amsterdam, by Broer Iansz.| Voor de Weduwe van wijlen Hillebrant Jacobsz| van Wouw. Anno 1644.||;4o:A D 4;MAA;;;Amsterdam;Broer Jansz;
BDA:213;1644;Amsterdam;Johannes Jacott;?;(fol. A1r) [titel is omkaderd door een houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] [In zwart en rood] Comptoir| Almanach, ofte Journael,| Op 't Schrickel Iaer ons| Heeren Jesu Christi duysent| ses hondert vier en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter by gevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi | naris verlanghen ende verkorten| vande Poort klock.| [lijn]| t' Amsterdam, by Broer Iansz.| Voor de Weduwe van wijlen Hillebrant Jacobsz| van Wouw. Anno 1644.||;4o:A D 4;MAA;;;Amsterdam;Broer Jansz;
BDA:214;1645;Leeuwarden;Claude Fonteyne;Petrus Baardt;(fol. A1r) Heeren Feenster| ALMANACH| Voor het Iaer| M. DC. XLV.| Door PETRUM BAART,| der Med. Doctor, ende Lief heb | der, Mathemat. Consten.| [houtsnede: verduisterde zon]| Gedruckt tot Leeuwarden,| [lijn]| By Claude Fonteyne, Ordinaris| Drucker der Heeren Staten  van| Frieslant, Met Octroy. 1645.||;32o:[A] 8 B 8;PBL A 3356;Een bijwerkje: [A] 8 Prognosticatie Over den Heeren Feenster Cleen Almanach [1645] [zelfde auteur en uitgever].;AFBEELDING  55,1-55,2 [KOPIEEN];;;
BDA:215;1645;Leeuwarden;Claude Fonteyne;Regnerus Agricola;(fol. A1r) [In zwart en rood] ARUMER| Almanach,| Op 't Iaer onses Heeren| IESU CHRISTI,| M. DC. XLV.| Ghepractiseert door| Mr. REGNERUM AGRICOLA,| ge admitteerde Notarium, ende Lieff heb | ber der Mathematische Consten.| [houtsnede armillairsfeer, gedragen  door een hand die uit de wolken komt, eveneens een passer met een hand uit de wolken]| Ghedruckt tot Leeuwarden,| [lijn]| By Claude Fonteyne, Boeck drucker.||;16o:[A] 8 B 8 (  B8);PBL A 3309;;AFBEELDING  99,1 [FOTO];;;
BDA:216;1645;Amsterdam;wed. Manuel Colijn;?;(fol. A1r) [In zwart en rood] [titelprent is omkaderd met een houtsnede waarop het wapen van Amsterdam, diverse meetapparatuur en een gezicht op Amsterdam] Comptoir| Almanach, ofte Journael,| op 't Iaer ons Heeren| Iesu Christi duysent ses| hondert vijf en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi | naris verlanghen ende verkorten| vande Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant van Wouw.| Anno 1645.||;4o:A D 4;MAA;;;Amsterdam;Broer Jansz;
BDA:217;1645;Amsterdam;wed. Manuel Colijn;?;(fol. A1r) [In zwart en rood] [titelprent is omkaderd met een houtsnede waarop het wapen van Amsterdam, diverse meetapparatuur en een gezicht op Amsterdam] Comptoir| Almanach, ofte Journael,| op 't Iaer ons Heeren| Iesu Christi duysent ses| hondert vijf en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi | naris verlanghen ende verkorten| vande Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant van Wouw.| Anno 1645.||;4o:A D 4;MAA;;;Amsterdam;Broer Jansz;
BDA:218;1645;Amsterdam;wed. Manuel Colijn;?;(fol. A1r) [In zwart en rood] [titelprent is omkaderd met een houtsnede waarop het wapen van Amsterdam, diverse meetapparatuur en een gezicht op Amsterdam] Comptoir| Almanach, ofte Journael,| op 't Iaer ons Heeren| Iesu Christi duysent ses| hondert vijf en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi | naris verlanghen ende verkorten| vande Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant van Wouw.| Anno 1645.||;4o:A D 4;MAA;;;Amsterdam;Broer Jansz;
BDA:219;1646;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) (titel is omkaderd door houtsnede met wapen van A'dam, scheepvaartvoorwerpen en een gezicht op A'dam) Comptoir| Almanach, ofte Journael,| Op 't Iaer ons Heeren| Jesu Christi duysent ses| hondert ses en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'AMSTERDAM,| By BROER JANSZ, Boeck drucker, woonende op de Nieu zijds| Achter burghwal, in de Silvere Kan. Anno 1646.||;4o: [A] 4 ( A2, A3, A4) B D 4;GAL FA Hubrecht inv. nr. 21:1646;;AFBEELDING  120,1-120,12 [KOPIEEN];Amsterdam;Broer Jansz;
BDA:220;1646;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) (titel is omkaderd door houtsnede met wapen van A'dam, scheepvaartvoorwerpen en een gezicht op A'dam) Comptoir| Almanach, ofte Journael,| Op 't Iaer ons Heeren| Jesu Christi duysent ses| hondert ses en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'AMSTERDAM,| By BROER JANSZ, Boeck drucker, woonende op de Nieu zijds| Achter burghwal, in de Silvere Kan. Anno 1646.||;4o: [A] 4 ( A2, A3, A4) B D 4;GAL FA Hubrecht inv. nr. 21:1646;;AFBEELDING  120,1-120,12 [KOPIEEN];Amsterdam;Broer Jansz;
BDA:221;1646;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) (titel is omkaderd door houtsnede met wapen van A'dam, scheepvaartvoorwerpen en een gezicht op A'dam) Comptoir| Almanach, ofte Journael,| Op 't Iaer ons Heeren| Jesu Christi duysent ses| hondert ses en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'AMSTERDAM,| By BROER JANSZ, Boeck drucker, woonende op de Nieu zijds| Achter burghwal, in de Silvere Kan. Anno 1646.||;4o: [A] 4 ( A2, A3, A4) B D 4;GAL FA Hubrecht inv. nr. 21:1646;;AFBEELDING  120,1-120,12 [KOPIEEN];Amsterdam;Broer Jansz;
BDA:222;1647;Amsterdam;wed. Cornelis Lodewijcksz van der Plasse;David Origanus/ Adriaen Hoffer;(fol. A1r) [in zwart en rood] Groote Schrijf | Almanach,| Na den Nieuw ende| Ouden stijl, op 't Iaer| ons Heeren 1647.| Gecalculeert door| D. DAVID ORIGANUS| Professor en Mathematicus van den| Keurvorst van Brandenburgh.| Noch is hier by gevoeght| Een Onderwysinge om te| Hovenieren.| t'AMSTELDAM,| By Nicolaes van Ravesteyn,| [lijn]| Voor de Weduwe van der Plasse.||;8o:A C 8;MBL 12.955 (XII B 28);;;Amsterdam;Nicolaes van Ravesteyn;
BDA:223;1647;Delft;Jan Pietersz Waelpot;Christophorus Gualtherus ?;[exemplaar zoek] Oprechte Nieuwe Delffsche Chronijck Almanach, na den nieuwen stijl, op 't Jaer ons Heeren M.VIcXLVII [...] Tot Delff By Jan Waalpot;16o ?;GADe DXX 34;;;;;
BDA:224;1647;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Iaer ons Heeren Jesu| Christi duysent ses| hondert seven en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1647.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1647;;;Amsterdam;Broer Jansz;
BDA:225;1647;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Iaer ons Heeren Jesu| Christi duysent ses| hondert seven en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1647.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1647;;;Amsterdam;Broer Jansz;
BDA:226;1647;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Iaer ons Heeren Jesu| Christi duysent ses| hondert seven en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1647.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1647;;;Amsterdam;Broer Jansz;
BDA:227;1647;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Iaer ons Heeren Jesu| Christi duysent ses| hondert seven en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t' Amsterdam, by Broer  Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1647.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1647;;;Amsterdam;Broer Jansz;
BDA:228;1648;Amsterdam;Cornelis Dircksz Cool;Ambrosius Magirus;(fol. A1r) [in zwart en rood] [geheel omkaderd met zwarte lijn]  Almanach,| Na de Nieuwe ende Oude stijl: Op 't Schrickel Iaer ons Heeren,| M.DC.XLVIII.| [lijn]| Gecalculeert door D. Doctor Am |  brosium Magierum.| [houtsnede twee leeuwen met wapen van Amsterdam]| t' AMSTELREDAM,| [lijn]| Voor Cornelis Dircksz Kool, in de| Warmoe straet, in de Vergulde Passer.||;16o:[A] 8 B 8;KBH 26 F 13;Twee bijwerkjes: [A] 8: Nieuwe prognosticatie [10 Iaer [...]. En: [A] 8 B 8 Den onvervalschten Italiaensche [...] 1648 [...].;;;;
BDA:229;1648;Leiden;Michiel Ingelvaert;?;(fol. A1r) [In zwart en rood] [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Schrickel Iaer onses| Heeren Jesu Christi duysent ses| hondert acht en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'  Amsterdam, by Broer Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1648.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1648;;;Amsterdam;Broer Jansz;
BDA:230;1648;Leiden;Michiel Ingelvaert;?;(fol. A1r) [In zwart en rood] [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Schrickel Iaer onses| Heeren Jesu Christi duysent ses| hondert acht en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'  Amsterdam, by Broer Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1648.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1648;;;Amsterdam;Broer Jansz;
BDA:231;1648;Leiden;Michiel Ingelvaert;?;(fol. A1r) [In zwart en rood] [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Schrickel Iaer onses| Heeren Jesu Christi duysent ses| hondert acht en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'  Amsterdam, by Broer Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1648.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1648;;;Amsterdam;Broer Jansz;
BDA:232;1648;Leiden;Michiel Ingelvaert;?;(fol. A1r) [In zwart en rood] [titel is omkaderd door houtsnede: wapen van Amsterdam, astronomische en andere meetapparatuur. Onderaan een gezicht op Amsterdam] Comptoir| Almanach, ofte  Journael,| Op 't Schrickel Iaer onses| Heeren Jesu Christi duysent ses| hondert acht en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Stijl, op den Meridiaen der| Nederlanden.| [lijn]| Item, is hier achter bygevoegt 't loon| en reysen der Boden: Als mede 't varen der| Veer schepen ende Schuyten. Mede 't ordi| naris verlanghen ende verkorten| van de Poort klock.| [lijn]| t'  Amsterdam, by Broer Iansz.| Voor de Weduwe van Hillebrant Jacobsz van Wouw.| Anno 1648.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1648;;;Amsterdam;Broer Jansz;
BDA:233;1649;Amsterdam;Cornelis Dircksz Cool;Ambrosius Magirus;(fol. A1r) [In zwart en rood] [geheel met zwarte lijn omkaderd] Almanach,| Na de Nieuwe ende Oude stijl:| Voor 't Iaer ons Heeren, 1649.| [lijn]| Door Doctor Ambrosium Magierum, [houtsnede leeuwen met wapen van Amsterdam]| T' AMSTERDAM, [lijn]| Voor Cornelis Dircksz. Kool, in de| Warmoestraet, in de Vergulde Passer||;16o:[A] 8 B 8;KBH 26 F 14;Twee bijwerkjes: [A] 8: Practica ofte prognosticatie [...] 1649. En: A B 8: Kort Kronijcxken.;;;;
BDA:234;1649;Dokkum ?;Louis Vlasbloem ?;Anthroponus Adams ?;[exemplaar onbekend] Nieuw Woud Boers almanach voor 1649;16o ?;Onbekend;;;;;
BDA:235;1649;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel omkaderd door houtsnede met o.a. scheepsvoorwerpen en wiskundige voorwerpen] Comptoir| ALMANACH,| ofte| JOURNAEL,| Op 't Iaer ons Heeren| Jesu Christi duysent ses | hondert negen en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Styl, op den Meridiaen| der Nederlanden| [lijn]| Item, is hier achter by ghevoeght| 't loon en reysen der Boden: Als| mede 't varen der Veer schepen ende| Schuyten. Mede 't ordinaris verlan | ghen en verkorten van de| Poort klock.| [lijn]| t' Amsterdam, By Broer Iansz.| Voor Hillebrant van Wouw, Ordinaris Drucker vande Staten| Generael. Anno 1649.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1649;Achter de almanak is bijgebonden: 4o:A B 4 Den onvervalschten Italiaenschen Waer seggher [...] 1649 [...] D. Antonio Magino, [...];;Amsterdam;Broer Jansz;
BDA:236;1649;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel omkaderd door houtsnede met o.a. scheepsvoorwerpen en wiskundige voorwerpen] Comptoir| ALMANACH,| ofte| JOURNAEL,| Op 't Iaer ons Heeren| Jesu Christi duysent ses | hondert negen en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Styl, op den Meridiaen| der Nederlanden| [lijn]| Item, is hier achter by ghevoeght| 't loon en reysen der Boden: Als| mede 't varen der Veer schepen ende| Schuyten. Mede 't ordinaris verlan | ghen en verkorten van de| Poort klock.| [lijn]| t' Amsterdam, By Broer Iansz.| Voor Hillebrant van Wouw, Ordinaris Drucker vande Staten| Generael. Anno 1649.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1649;Achter de almanak is bijgebonden: 4o:A B 4 Den onvervalschten Italiaenschen Waer seggher [...] 1649 [...] D. Antonio Magino, [...];;Amsterdam;Broer Jansz;
BDA:237;1649;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel omkaderd door houtsnede met o.a. scheepsvoorwerpen en wiskundige voorwerpen] Comptoir| ALMANACH,| ofte| JOURNAEL,| Op 't Iaer ons Heeren| Jesu Christi duysent ses | hondert negen en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Styl, op den Meridiaen| der Nederlanden| [lijn]| Item, is hier achter by ghevoeght| 't loon en reysen der Boden: Als| mede 't varen der Veer schepen ende| Schuyten. Mede 't ordinaris verlan | ghen en verkorten van de| Poort klock.| [lijn]| t' Amsterdam, By Broer Iansz.| Voor Hillebrant van Wouw, Ordinaris Drucker vande Staten| Generael. Anno 1649.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1649;Achter de almanak is bijgebonden: 4o:A B 4 Den onvervalschten Italiaenschen Waer seggher [...] 1649 [...] D. Antonio Magino, [...];;Amsterdam;Broer Jansz;
BDA:238;1649;Leiden;Michiel Ingelvaert;?;(fol. A1r) (In zwart en rood) [titel omkaderd door houtsnede met o.a. scheepsvoorwerpen en wiskundige voorwerpen] Comptoir| ALMANACH,| ofte| JOURNAEL,| Op 't Iaer ons Heeren| Jesu Christi duysent ses | hondert negen en veertigh.| Gecalculeert nae den Nieuwen ende| Ouden Styl, op den Meridiaen| der Nederlanden| [lijn]| Item, is hier achter by ghevoeght| 't loon en reysen der Boden: Als| mede 't varen der Veer schepen ende| Schuyten. Mede 't ordinaris verlan | ghen en verkorten van de| Poort klock.| [lijn]| t' Amsterdam, By Broer Iansz.| Voor Hillebrant van Wouw, Ordinaris Drucker vande Staten| Generael. Anno 1649.||;4o:A D 4;GAL FA Hubrecht inv. nr. 21:1649;Achter de almanak is bijgebonden: 4o:A B 4 Den onvervalschten Italiaenschen Waer seggher [...] 1649 [...] D. Antonio Magino, [...];;Amsterdam;Broer Jansz;
